,movieId,title,userId,avgRating,numVotes,score,genres,tag,features
441,1953,"French Connection, The (1971)",474,4.0,2,3.854716018879717,Action|Crime|Thriller,drugs,Action Crime Thriller drugs
442,1954,Rocky (1976),474,4.0,2,3.854716018879717,Drama,boxing,Drama boxing
443,1955,Kramer vs. Kramer (1979),474,4.5,1,3.959838337025447,Drama,divorce,Drama divorce
444,1957,Chariots of Fire (1981),474,5.0,2,4.31193025997903,Drama,Olympics,Drama Olympics
445,1959,Out of Africa (1985),474,4.0,2,3.854716018879717,Drama|Romance,adultery,Drama Romance adultery
446,1960,"Last Emperor, The (1987)",474,4.0,1,3.811660199373625,Drama,China,Drama China
447,1961,Rain Man (1988),474,4.0,1,3.811660199373625,Drama,autism,Drama autism
448,1962,Driving Miss Daisy (1989),474,4.0,1,3.811660199373625,Drama,rasicm,Drama rasicm
449,1975,Friday the 13th Part 2 (1981),474,2.0,1,3.2189476487663375,Horror,Jason,Horror Jason
450,1976,Friday the 13th Part 3: 3D (1982),474,0.5,1,2.774413235810872,Horror,Jason,Horror Jason
451,1977,Friday the 13th Part IV: The Final Chapter (1984),474,1.5,1,3.070769511114516,Horror,Jason,Horror Jason
452,1983,Halloween II (1981),474,2.0,1,3.2189476487663375,Horror,halloween,Horror halloween
453,1984,Halloween III: Season of the Witch (1982),474,2.0,1,3.2189476487663375,Horror,halloween,Horror halloween
454,1994,Poltergeist (1982),474,4.0,1,3.811660199373625,Horror|Thriller,ghosts,Horror Thriller ghosts
455,1995,Poltergeist II: The Other Side (1986),474,2.0,1,3.2189476487663375,Horror|Thriller,ghosts,Horror Thriller ghosts
456,1996,Poltergeist III (1988),474,1.0,1,2.922591373462694,Horror|Thriller,ghosts,Horror Thriller ghosts
457,1997,"Exorcist, The (1973)",474,4.0,1,3.811660199373625,Horror|Mystery,demons,Horror Mystery demons
458,2006,"Mask of Zorro, The (1998)",474,4.0,2,3.854716018879717,Action|Comedy|Romance,California,Action Comedy Romance California
459,2011,Back to the Future Part II (1989),474,2.0,1,3.2189476487663375,Adventure|Comedy|Sci-Fi,time travel,Adventure Comedy Sci-Fi time travel
460,2019,Seven Samurai (Shichinin no samurai) (1954),474,4.0,1,3.811660199373625,Action|Adventure|Drama,samurai,Action Adventure Drama samurai
461,2020,Dangerous Liaisons (1988),474,4.0,1,3.811660199373625,Drama|Romance,adultery,Drama Romance adultery
462,2022,"Last Temptation of Christ, The (1988)",474,4.0,2,3.854716018879717,Drama,Bible,Drama Bible
463,2023,"Godfather: Part III, The (1990)",62,5.0,5,4.591848961180595,Crime|Drama|Mystery|Thriller,Al Pacino,Crime Drama Mystery Thriller Al Pacino
464,2028,Saving Private Ryan (1998),474,3.0,1,3.5153039240699813,Action|Drama|War,World War II,Action Drama War World War II
465,2054,"Honey, I Shrunk the Kids (1989)",474,4.0,1,3.811660199373625,Adventure|Children|Comedy|Fantasy|Sci-Fi,Disney,Adventure Children Comedy Fantasy Sci-Fi Disney
466,2058,"Negotiator, The (1998)",474,4.0,1,3.811660199373625,Action|Crime|Drama|Mystery|Thriller,police,Action Crime Drama Mystery Thriller police
467,2059,"Parent Trap, The (1998)",474,2.0,1,3.2189476487663375,Children|Comedy|Romance,twins,Children Comedy Romance twins
468,2064,Roger & Me (1989),474,4.0,2,3.854716018879717,Documentary,General Motors,Documentary General Motors
469,2066,Out of the Past (1947),474,4.0,1,3.811660199373625,Film-Noir,memory,Film-Noir memory
470,2070,Tender Mercies (1983),474,4.0,1,3.811660199373625,Drama|Romance|Western,music,Drama Romance Western music
471,2076,Blue Velvet (1986),474,4.0,2,3.854716018879717,Drama|Mystery|Thriller,sexuality,Drama Mystery Thriller sexuality
472,2078,"Jungle Book, The (1967)",474,4.0,1,3.811660199373625,Animation|Children|Comedy|Musical,Disney,Animation Children Comedy Musical Disney
473,2080,Lady and the Tramp (1955),474,4.0,1,3.811660199373625,Animation|Children|Comedy|Romance,Disney,Animation Children Comedy Romance Disney
474,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),474,4.0,1,3.811660199373625,Adventure|Animation|Children,Disney,Adventure Animation Children Disney
475,2097,Something Wicked This Way Comes (1983),474,3.5,2,3.6261088983300604,Children|Drama|Fantasy|Mystery|Thriller,carnival,Children Drama Fantasy Mystery Thriller carnival
476,2100,Splash (1984),474,4.0,1,3.811660199373625,Comedy|Fantasy|Romance,mermaid,Comedy Fantasy Romance mermaid
477,2108,L.A. Story (1991),474,4.0,1,3.811660199373625,Comedy|Romance,weather forecaster,Comedy Romance weather forecaster
478,2114,"Outsiders, The (1983)",474,4.0,1,3.811660199373625,Drama,S.E. Hinton,Drama S.E. Hinton
479,2115,Indiana Jones and the Temple of Doom (1984),474,2.0,1,3.2189476487663375,Action|Adventure|Fantasy,archaeology,Action Adventure Fantasy archaeology
480,2116,"Lord of the Rings, The (1978)",474,2.0,1,3.2189476487663375,Adventure|Animation|Children|Fantasy,Tolkein,Adventure Animation Children Fantasy Tolkein
481,2118,"Dead Zone, The (1983)",474,4.0,1,3.811660199373625,Thriller,Stephen King,Thriller Stephen King
482,2121,Cujo (1983),474,2.0,1,3.2189476487663375,Horror|Thriller,Stephen King,Horror Thriller Stephen King
483,2122,Children of the Corn (1984),474,1.0,1,2.922591373462694,Horror|Thriller,Stephen King,Horror Thriller Stephen King
484,2124,"Addams Family, The (1991)",62,5.0,6,4.640587388654625,Children|Comedy|Fantasy,black comedy,Children Comedy Fantasy black comedy
485,2138,Watership Down (1978),567,4.5,2,4.083323139429374,Adventure|Animation|Children|Drama|Fantasy,atmospheric,Adventure Animation Children Drama Fantasy atmospheric
486,2139,"Secret of NIMH, The (1982)",474,4.0,1,3.811660199373625,Adventure|Animation|Children|Drama,mice,Adventure Animation Children Drama mice
487,2145,Pretty in Pink (1986),474,4.0,2,3.854716018879717,Comedy|Drama|Romance,1980s,Comedy Drama Romance 1980s
488,2146,St. Elmo's Fire (1985),356,4.5,1,3.959838337025447,Drama|Romance,post-college,Drama Romance post-college
489,2160,Rosemary's Baby (1968),424,4.416666666666667,6,4.222642853581215,Drama|Horror|Thriller,Atmospheric,Drama Horror Thriller Atmospheric
490,2167,Blade (1998),474,2.0,1,3.2189476487663375,Action|Horror|Thriller,vampires,Action Horror Thriller vampires
491,2171,Next Stop Wonderland (1998),474,5.0,3,4.439959504944802,Comedy|Drama|Romance,aquarium,Comedy Drama Romance aquarium
492,2186,Strangers on a Train (1951),474,4.5,1,3.959838337025447,Crime|Drama|Film-Noir|Thriller,murder,Crime Drama Film-Noir Thriller murder
493,2187,Stage Fright (1950),474,3.5,1,3.6634820617218034,Mystery|Romance|Thriller,theater,Mystery Romance Thriller theater
494,2194,"Untouchables, The (1987)",474,4.0,2,3.854716018879717,Action|Crime|Drama,Capone,Action Crime Drama Capone
495,2202,Lifeboat (1944),474,4.5,1,3.959838337025447,Drama|War,survival,Drama War survival
496,2203,Shadow of a Doubt (1943),474,4.0,1,3.811660199373625,Crime|Drama|Thriller,small towns,Crime Drama Thriller small towns
497,2206,Suspicion (1941),474,4.5,1,3.959838337025447,Film-Noir|Mystery|Thriller,paranoia,Film-Noir Mystery Thriller paranoia
498,2208,"Lady Vanishes, The (1938)",474,4.0,1,3.811660199373625,Drama|Mystery|Thriller,train,Drama Mystery Thriller train
499,2243,Broadcast News (1987),474,4.5,1,3.959838337025447,Comedy|Drama|Romance,journalism,Comedy Drama Romance journalism
500,2247,Married to the Mob (1988),474,2.0,1,3.2189476487663375,Comedy,Mafia,Comedy Mafia
501,2248,Say Anything... (1989),474,5.0,2,4.31193025997903,Comedy|Drama|Romance,In Your Eyes,Comedy Drama Romance In Your Eyes
502,2249,My Blue Heaven (1990),474,2.0,1,3.2189476487663375,Comedy,Mafia,Comedy Mafia
503,2268,"Few Good Men, A (1992)",474,4.0,2,3.854716018879717,Crime|Drama|Thriller,court,Crime Drama Thriller court
504,2291,Edward Scissorhands (1990),474,4.5,1,3.959838337025447,Drama|Fantasy|Romance,freaks,Drama Fantasy Romance freaks
505,2295,"Impostors, The (1998)",474,5.0,1,4.108016474677269,Comedy,Screwball,Comedy Screwball
506,2296,"Night at the Roxbury, A (1998)",424,3.0,1,3.5153039240699813,Comedy,SNL,Comedy SNL
507,2300,"Producers, The (1968)",474,4.5,1,3.959838337025447,Comedy,Broadway,Comedy Broadway
508,2302,My Cousin Vinny (1992),474,2.0,1,3.2189476487663375,Comedy,court,Comedy court
509,2310,"Mighty, The (1998)",474,4.0,1,3.811660199373625,Drama,adolescence,Drama adolescence
510,2312,Children of a Lesser God (1986),474,2.5,1,3.3671257864181596,Drama,death penalty,Drama death penalty
511,2313,"Elephant Man, The (1980)",474,4.5,1,3.959838337025447,Drama,freaks,Drama freaks
512,2324,Life Is Beautiful (La Vita è bella) (1997),474,3.6875,8,3.6977614817557085,Comedy|Drama|Romance|War,Holocaust,Comedy Drama Romance War Holocaust
513,2329,American History X (1998),424,4.3,5,4.117228731465886,Crime|Drama,thought-provoking,Crime Drama thought-provoking
514,2334,"Siege, The (1998)",474,4.0,1,3.811660199373625,Action|Thriller,terrorism,Action Thriller terrorism
515,2335,"Waterboy, The (1998)",474,2.0,1,3.2189476487663375,Comedy,football,Comedy football
516,2336,Elizabeth (1998),474,4.0,1,3.811660199373625,Drama,England,Drama England
517,2355,"Bug's Life, A (1998)",474,4.0,1,3.811660199373625,Adventure|Animation|Children|Comedy,Pixar,Adventure Animation Children Comedy Pixar
518,2357,Central Station (Central do Brasil) (1998),474,4.5,1,3.959838337025447,Drama,South America,Drama South America
519,2387,Very Bad Things (1998),125,4.5,2,4.083323139429374,Comedy|Crime,dark comedy,Comedy Crime dark comedy
520,2390,Little Voice (1998),474,3.5,1,3.6634820617218034,Comedy,In Netflix queue,Comedy In Netflix queue
521,2391,"Simple Plan, A (1998)",474,4.0,1,3.811660199373625,Crime|Drama|Thriller,heist,Crime Drama Thriller heist
522,2393,Star Trek: Insurrection (1998),477,3.5,3,3.6026437957429724,Action|Drama|Romance|Sci-Fi,cameo:Whoopi Goldberg,Action Drama Romance Sci-Fi cameo:Whoopi Goldberg
523,2394,"Prince of Egypt, The (1998)",474,5.0,2,4.31193025997903,Animation|Musical,Bible,Animation Musical Bible
524,2396,Shakespeare in Love (1998),474,4.0,1,3.811660199373625,Comedy|Drama|Romance,England,Comedy Drama Romance England
525,2410,Rocky III (1982),474,2.0,1,3.2189476487663375,Action|Drama,boxing,Action Drama boxing
526,2411,Rocky IV (1985),474,1.0,1,2.922591373462694,Action|Drama,boxing,Action Drama boxing
527,2412,Rocky V (1990),474,1.5,1,3.070769511114516,Action|Drama,boxing,Action Drama boxing
528,2420,"Karate Kid, The (1984)",474,4.0,1,3.811660199373625,Drama,martial arts,Drama martial arts
529,2421,"Karate Kid, Part II, The (1986)",474,2.0,1,3.2189476487663375,Action|Adventure|Drama,martial arts,Action Adventure Drama martial arts
530,2422,"Karate Kid, Part III, The (1989)",474,2.0,1,3.2189476487663375,Action|Adventure|Children|Drama,martial arts,Action Adventure Children Drama martial arts
531,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),474,1.5,1,3.070769511114516,Comedy,christmas,Comedy christmas
532,2424,You've Got Mail (1998),474,5.0,2,4.31193025997903,Comedy|Romance,e-mail,Comedy Romance e-mail
533,2431,Patch Adams (1998),474,1.0,1,2.922591373462694,Comedy|Drama,doctors,Comedy Drama doctors
534,2442,Hilary and Jackie (1998),474,4.0,1,3.811660199373625,Drama,In Netflix queue,Drama In Netflix queue
535,2463,Ruthless People (1986),474,2.0,1,3.2189476487663375,Comedy,kidnapping,Comedy kidnapping
536,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",474,3.5,1,3.6634820617218034,Crime|Drama|Mystery|Thriller,religion,Crime Drama Mystery Thriller religion
537,2470,Crocodile Dundee (1986),474,2.0,1,3.2189476487663375,Adventure|Comedy,Australia,Adventure Comedy Australia
538,2471,Crocodile Dundee II (1988),474,1.0,1,2.922591373462694,Action|Adventure|Comedy,Australia,Action Adventure Comedy Australia
539,2491,Simply Irresistible (1999),474,2.0,1,3.2189476487663375,Comedy|Romance,food,Comedy Romance food
540,2494,"Last Days, The (1998)",474,4.0,2,3.854716018879717,Documentary,Holocaust,Documentary Holocaust
541,2502,Office Space (1999),474,4.0,2,3.854716018879717,Comedy|Crime,stapler,Comedy Crime stapler
542,2505,8MM (1999),424,3.5,1,3.6634820617218034,Drama|Mystery|Thriller,Nicolas Cage,Drama Mystery Thriller Nicolas Cage
543,2506,"Other Sister, The (1999)",474,2.0,1,3.2189476487663375,Comedy|Drama|Romance,disability,Comedy Drama Romance disability
544,2517,Christine (1983),474,1.0,1,2.922591373462694,Horror,Stephen King,Horror Stephen King
545,2529,Planet of the Apes (1968),474,4.0,1,3.811660199373625,Action|Drama|Sci-Fi,twist ending,Action Drama Sci-Fi twist ending
546,2550,"Haunting, The (1963)",474,4.0,1,3.811660199373625,Horror|Thriller,ghosts,Horror Thriller ghosts
547,2553,Village of the Damned (1960),474,3.5,1,3.6634820617218034,Horror|Sci-Fi|Thriller,evil children,Horror Sci-Fi Thriller evil children
548,2554,Children of the Damned (1963),474,3.5,1,3.6634820617218034,Horror|Sci-Fi|Thriller,evil children,Horror Sci-Fi Thriller evil children
549,2565,"King and I, The (1956)",474,5.0,1,4.108016474677269,Drama|Musical|Romance,Siam,Drama Musical Romance Siam
550,2571,"Matrix, The (1999)",424,3.3,5,3.4391998318734447,Action|Sci-Fi|Thriller,martial arts,Action Sci-Fi Thriller martial arts
551,2572,10 Things I Hate About You (1999),474,2.5,1,3.3671257864181596,Comedy|Romance,Shakespeare sort of,Comedy Romance Shakespeare sort of
552,2579,Following (1998),184,4.0,7,3.9322064547439304,Crime|Mystery|Thriller,black and white,Crime Mystery Thriller black and white
553,2581,Never Been Kissed (1999),474,4.0,1,3.811660199373625,Comedy|Romance,high school,Comedy Romance high school
554,2583,Cookie's Fortune (1999),474,4.0,1,3.811660199373625,Comedy|Drama,southern US,Comedy Drama southern US
555,2598,Pushing Tin (1999),474,2.0,1,3.2189476487663375,Comedy,golfing,Comedy golfing
556,2600,eXistenZ (1999),474,4.0,1,3.811660199373625,Action|Sci-Fi|Thriller,virtual reality,Action Sci-Fi Thriller virtual reality
557,2612,Mildred Pierce (1945),474,4.0,1,3.811660199373625,Drama|Film-Noir,motherhood,Drama Film-Noir motherhood
558,2616,Dick Tracy (1990),327,3.5,1,3.6634820617218034,Action|Crime,comic book,Action Crime comic book
559,2628,Star Wars: Episode I - The Phantom Menace (1999),474,4.0,2,3.854716018879717,Action|Adventure|Sci-Fi,prequel,Action Adventure Sci-Fi prequel
560,2640,Superman (1978),474,4.0,1,3.811660199373625,Action|Adventure|Sci-Fi,superhero,Action Adventure Sci-Fi superhero
561,2641,Superman II (1980),474,4.0,1,3.811660199373625,Action|Sci-Fi,superhero,Action Sci-Fi superhero
562,2642,Superman III (1983),474,1.5,1,3.070769511114516,Action|Adventure|Sci-Fi,superhero,Action Adventure Sci-Fi superhero
563,2648,Frankenstein (1931),474,3.5,1,3.6634820617218034,Drama|Horror|Sci-Fi,In Netflix queue,Drama Horror Sci-Fi In Netflix queue
564,2660,"Thing from Another World, The (1951)",474,3.5,1,3.6634820617218034,Horror|Sci-Fi,aliens,Horror Sci-Fi aliens
565,2664,Invasion of the Body Snatchers (1956),474,4.0,1,3.811660199373625,Horror|Sci-Fi|Thriller,1950s,Horror Sci-Fi Thriller 1950s
566,2692,Run Lola Run (Lola rennt) (1998),474,4.0,1,3.811660199373625,Action|Crime,alternate endings,Action Crime alternate endings
567,2693,Trekkies (1997),474,4.0,1,3.811660199373625,Documentary,Star Trek,Documentary Star Trek
568,2694,Big Daddy (1999),477,4.0,1,3.811660199373625,Comedy,Adam Sandler,Comedy Adam Sandler
569,2700,"South Park: Bigger, Longer and Uncut (1999)",424,5.0,8,4.709876309251099,Animation|Comedy|Musical,adult humor,Animation Comedy Musical adult humor
570,2710,"Blair Witch Project, The (1999)",474,4.0,2,3.854716018879717,Drama|Horror|Thriller,claims to be true,Drama Horror Thriller claims to be true
571,2712,Eyes Wide Shut (1999),474,4.0,1,3.811660199373625,Drama|Mystery|Thriller,sexuality,Drama Mystery Thriller sexuality
572,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),474,4.5,1,3.959838337025447,Action|Comedy|Sci-Fi,ghosts,Action Comedy Sci-Fi ghosts
573,2717,Ghostbusters II (1989),474,0.5,1,2.774413235810872,Comedy|Fantasy|Sci-Fi,Ghosts,Comedy Fantasy Sci-Fi Ghosts
574,2719,"Haunting, The (1999)",474,1.5,1,3.070769511114516,Horror|Thriller,remake,Horror Thriller remake
575,2723,Mystery Men (1999),474,4.5,1,3.959838337025447,Action|Comedy|Fantasy,superhero,Action Comedy Fantasy superhero
576,2726,"Killing, The (1956)",474,4.5,1,3.959838337025447,Crime|Film-Noir,heist,Crime Film-Noir heist
577,2728,Spartacus (1960),474,4.0,3,3.8817490321435826,Action|Drama|Romance|War,crucifixion,Action Drama Romance War crucifixion
578,2731,"400 Blows, The (Les quatre cents coups) (1959)",567,3.5,5,3.574805611791933,Crime|Drama,emotional,Crime Drama emotional
579,2745,"Mission, The (1986)",474,5.0,2,4.31193025997903,Drama,Missionary,Drama Missionary
580,2750,Radio Days (1987),474,3.5,2,3.6261088983300604,Comedy|Drama,nostalgia,Comedy Drama nostalgia
581,2761,"Iron Giant, The (1999)",474,4.0,2,3.854716018879717,Adventure|Animation|Children|Drama|Sci-Fi,robots,Adventure Animation Children Drama Sci-Fi robots
582,2762,"Sixth Sense, The (1999)",357,5.0,9,4.735383220328231,Drama|Horror|Mystery,Atmospheric,Drama Horror Mystery Atmospheric
583,2787,Cat's Eye (1985),474,2.0,1,3.2189476487663375,Horror,Stephen King,Horror Stephen King
584,2791,Airplane! (1980),474,4.0,2,3.854716018879717,Comedy,aviation,Comedy aviation
585,2797,Big (1988),474,4.0,1,3.811660199373625,Comedy|Drama|Fantasy|Romance,children,Comedy Drama Fantasy Romance children
586,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),474,4.5,1,3.959838337025447,Drama|Romance,gambling,Drama Romance gambling
587,2803,"Pelican Brief, The (1993)",474,2.5,1,3.3671257864181596,Crime|Drama|Mystery|Romance|Thriller,lawyers,Crime Drama Mystery Romance Thriller lawyers
588,2804,"Christmas Story, A (1983)",474,4.0,1,3.811660199373625,Children|Comedy,Christmas,Children Comedy Christmas
589,2827,"Astronaut's Wife, The (1999)",474,2.0,1,3.2189476487663375,Horror|Sci-Fi|Thriller,aliens,Horror Sci-Fi Thriller aliens
590,2863,"Hard Day's Night, A (1964)",474,4.0,1,3.811660199373625,Adventure|Comedy|Musical,Beatles,Adventure Comedy Musical Beatles
591,2871,Deliverance (1972),474,4.0,1,3.811660199373625,Adventure|Drama|Thriller,river,Adventure Drama Thriller river
592,2872,Excalibur (1981),474,4.0,2,3.854716018879717,Adventure|Fantasy,England,Adventure Fantasy England
593,2915,Risky Business (1983),474,2.0,1,3.2189476487663375,Comedy,prostitution,Comedy prostitution
594,2918,Ferris Bueller's Day Off (1986),474,4.0,1,3.811660199373625,Comedy,High School,Comedy High School
595,2919,"Year of Living Dangerously, The (1982)",474,4.0,3,3.8817490321435826,Drama|Romance|War,Academy award (Best Supporting Actress),Drama Romance War Academy award (Best Supporting Actress)
596,2927,Brief Encounter (1946),474,4.0,1,3.811660199373625,Drama|Romance,adultery,Drama Romance adultery
597,2935,"Lady Eve, The (1941)",474,4.0,1,3.811660199373625,Comedy|Romance,gambling,Comedy Romance gambling
598,2937,"Palm Beach Story, The (1942)",474,4.5,1,3.959838337025447,Comedy,screwball,Comedy screwball
599,2940,Gilda (1946),474,4.0,1,3.811660199373625,Drama|Film-Noir|Mystery|Romance,nightclub,Drama Film-Noir Mystery Romance nightclub
600,2941,South Pacific (1958),474,4.0,1,3.811660199373625,Musical|Romance|War,island,Musical Romance War island
601,2943,Indochine (1992),474,3.5,1,3.6634820617218034,Drama|Romance,Vietnam,Drama Romance Vietnam
602,2952,Sydney (Hard Eight) (1996),474,4.0,1,3.811660199373625,Crime|Drama|Thriller,gambling,Crime Drama Thriller gambling
603,2953,Home Alone 2: Lost in New York (1992),62,3.5,4,3.5865410828231576,Children|Comedy,family,Children Comedy family
604,2959,Fight Club (1999),424,4.944444444444445,54,4.893394094228974,Action|Crime|Drama|Thriller,dark comedy,Action Crime Drama Thriller dark comedy
605,2966,"Straight Story, The (1999)",474,4.0,2,3.854716018879717,Adventure|Drama,brothers,Adventure Drama brothers
606,2967,"Bad Seed, The (1956)",474,4.0,1,3.811660199373625,Drama|Thriller,evil children,Drama Thriller evil children
607,2968,Time Bandits (1981),474,4.0,1,3.811660199373625,Adventure|Comedy|Fantasy|Sci-Fi,time travel,Adventure Comedy Fantasy Sci-Fi time travel
608,2987,Who Framed Roger Rabbit? (1988),474,4.0,1,3.811660199373625,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,live action/animation,Adventure Animation Children Comedy Crime Fantasy Mystery live action/animation
609,3000,Princess Mononoke (Mononoke-hime) (1997),474,4.833333333333333,6,4.521174664347936,Action|Adventure|Animation|Drama|Fantasy,anime,Action Adventure Animation Drama Fantasy anime
610,3006,"Insider, The (1999)",474,4.0,2,3.854716018879717,Drama|Thriller,tobacco,Drama Thriller tobacco
611,3011,"They Shoot Horses, Don't They? (1969)",474,4.0,1,3.811660199373625,Drama,dance marathon,Drama dance marathon
612,3028,"Taming of the Shrew, The (1967)",474,2.0,1,3.2189476487663375,Comedy,Shakespeare,Comedy Shakespeare
613,3030,Yojimbo (1961),474,4.0,1,3.811660199373625,Action|Adventure,samurai,Action Adventure samurai
614,3039,Trading Places (1983),474,4.5,2,4.083323139429374,Comedy,class,Comedy class
615,3040,Meatballs (1979),474,1.0,1,2.922591373462694,Comedy,camp,Comedy camp
616,3044,Dead Again (1991),474,5.0,2,4.31193025997903,Mystery|Romance|Thriller,memory,Mystery Romance Thriller memory
617,3052,Dogma (1999),125,4.8,5,4.456243181262106,Adventure|Comedy|Fantasy,irreverent,Adventure Comedy Fantasy irreverent
618,3071,Stand and Deliver (1988),474,2.5,1,3.3671257864181596,Comedy|Drama,high school,Comedy Drama high school
619,3072,Moonstruck (1987),474,5.0,1,4.108016474677269,Comedy|Romance,New York,Comedy Romance New York
620,3081,Sleepy Hollow (1999),474,2.0,1,3.2189476487663375,Fantasy|Horror|Mystery|Romance,Ichabod Crane,Fantasy Horror Mystery Romance Ichabod Crane
621,3087,Scrooged (1988),474,1.5,2,2.711680416131435,Comedy|Fantasy|Romance,christmas,Comedy Fantasy Romance christmas
622,3095,"Grapes of Wrath, The (1940)",474,4.5,2,4.083323139429374,Drama,depression,Drama depression
623,3097,"Shop Around the Corner, The (1940)",474,4.0,1,3.811660199373625,Comedy|Drama|Romance,remade,Comedy Drama Romance remade
624,3098,"Natural, The (1984)",474,3.5,2,3.6261088983300604,Drama,baseball,Drama baseball
625,3101,Fatal Attraction (1987),474,4.0,1,3.811660199373625,Drama|Thriller,adultery,Drama Thriller adultery
626,3108,"Fisher King, The (1991)",474,2.5,1,3.3671257864181596,Comedy|Drama|Fantasy|Romance,homeless,Comedy Drama Fantasy Romance homeless
627,3111,Places in the Heart (1984),474,4.0,1,3.811660199373625,Drama,racism,Drama racism
628,3114,Toy Story 2 (1999),62,3.125,8,3.2639979842576836,Adventure|Animation|Children|Comedy|Fantasy,animation,Adventure Animation Children Comedy Fantasy animation
629,3115,Flawless (1999),474,4.0,1,3.811660199373625,Drama,men in drag,Drama men in drag
630,3125,"End of the Affair, The (1999)",474,4.0,1,3.811660199373625,Drama,Graham Greene,Drama Graham Greene
631,3134,Grand Illusion (La grande illusion) (1937),567,3.0,2,3.397501777780404,Drama|War,downbeat,Drama War downbeat
632,3135,"Great Santini, The (1979)",474,4.0,1,3.811660199373625,Drama,fatherhood,Drama fatherhood
633,3147,"Green Mile, The (1999)",474,4.0,1,3.811660199373625,Crime|Drama,Stephen King,Crime Drama Stephen King
634,3152,"Last Picture Show, The (1971)",474,4.0,1,3.811660199373625,Drama,black-and-white,Drama black-and-white
635,3160,Magnolia (1999),474,5.0,1,4.108016474677269,Drama,L.A.,Drama L.A.
636,3174,Man on the Moon (1999),474,4.0,1,3.811660199373625,Comedy|Drama,Andy Kaufman,Comedy Drama Andy Kaufman
637,3175,Galaxy Quest (1999),474,4.0,1,3.811660199373625,Adventure|Comedy|Sci-Fi,spoof,Adventure Comedy Sci-Fi spoof
638,3176,"Talented Mr. Ripley, The (1999)",424,5.0,12,4.790610215971569,Drama|Mystery|Thriller,based on a book,Drama Mystery Thriller based on a book
639,3178,"Hurricane, The (1999)",474,2.0,1,3.2189476487663375,Drama,boxing,Drama boxing
640,3181,Titus (1999),474,4.5,1,3.959838337025447,Drama,Shakespeare,Drama Shakespeare
641,3186,"Girl, Interrupted (1999)",424,3.5,6,3.5658728698944295,Drama,asylum,Drama asylum
642,3210,Fast Times at Ridgemont High (1982),474,2.0,1,3.2189476487663375,Comedy|Drama|Romance,high school,Comedy Drama Romance high school
643,3211,"Cry in the Dark, A (1988)",474,4.0,2,3.854716018879717,Drama,a dingo ate my baby,Drama a dingo ate my baby
644,3247,Sister Act (1992),474,2.0,1,3.2189476487663375,Comedy|Crime,nuns,Comedy Crime nuns
645,3258,Death Becomes Her (1992),474,2.5,1,3.3671257864181596,Comedy|Fantasy,plastic surgery,Comedy Fantasy plastic surgery
646,3259,Far and Away (1992),474,2.5,1,3.3671257864181596,Adventure|Drama|Romance,Ireland,Adventure Drama Romance Ireland
647,3260,Howards End (1992),474,4.5,1,3.959838337025447,Drama,E.M. Forster,Drama E.M. Forster
648,3263,White Men Can't Jump (1992),474,2.0,1,3.2189476487663375,Comedy|Drama,basketball,Comedy Drama basketball
649,3265,Hard-Boiled (Lat sau san taam) (1992),610,5.0,2,4.31193025997903,Action|Crime|Drama|Thriller,gun fu,Action Crime Drama Thriller gun fu
650,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),567,5.0,6,4.640587388654625,Comedy|Crime|Drama|Thriller,black comedy,Comedy Crime Drama Thriller black comedy
651,3270,"Cutting Edge, The (1992)",474,2.5,1,3.3671257864181596,Comedy|Drama|Romance,figure skating,Comedy Drama Romance figure skating
652,3273,Scream 3 (2000),474,4.0,2,3.854716018879717,Comedy|Horror|Mystery|Thriller,slasher,Comedy Horror Mystery Thriller slasher
653,3281,"Brandon Teena Story, The (1998)",474,2.0,1,3.2189476487663375,Documentary,sexuality,Documentary sexuality
654,3306,"Circus, The (1928)",474,4.5,2,4.083323139429374,Comedy,big top,Comedy big top
655,3307,City Lights (1931),474,4.5,1,3.959838337025447,Comedy|Drama|Romance,blind,Comedy Drama Romance blind
656,3310,"Kid, The (1921)",474,4.0,1,3.811660199373625,Comedy|Drama,orphans,Comedy Drama orphans
657,3317,Wonder Boys (2000),474,4.0,1,3.811660199373625,Comedy|Drama,writing,Comedy Drama writing
658,3330,Splendor in the Grass (1961),474,4.0,2,3.854716018879717,Drama|Romance,adolescence,Drama Romance adolescence
659,3341,Born Yesterday (1950),474,4.0,1,3.811660199373625,Comedy,remade,Comedy remade
660,3360,Hoosiers (a.k.a. Best Shot) (1986),474,3.5,1,3.6634820617218034,Drama|Romance,basketball,Drama Romance basketball
661,3384,"Taking of Pelham One Two Three, The (1974)",474,4.0,1,3.811660199373625,Action|Crime,subway,Action Crime subway
662,3385,Volunteers (1985),474,2.0,1,3.2189476487663375,Comedy,Peace Corp,Comedy Peace Corp
663,3386,JFK (1991),474,4.0,2,3.854716018879717,Drama|Mystery|Thriller,politics,Drama Mystery Thriller politics
664,3408,Erin Brockovich (2000),474,4.0,2,3.854716018879717,Drama,scandal,Drama scandal
